fips,cases,deaths,popdense,population,ageab65,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,pct_highschool_or_less,pct_Adults_with_Diabetes,pct_Adults_with_Obesity,infection_rate_10k,fatality_rate_10k,Infection_rate_clusters,Fatality_rate_clusters
37157,4201,23,61.905281,90690,0.204565002,18,48.18392326,72.342044,18.562135,0.35064504,0.61418018,6.2421437,52.22006607,14,36,463.2263756,54.74886932,Medium,Low
21077,365,2,34.675972,8832,0.139605978,15.1,50.64538043,90.885419,1.4266305,0.18115942,0.29438406,5.46875,63.00924492,14,30,413.2699275,54.79452055,Low,Low
1117,14591,80,106.04476,215707,0.153388624,8.4,48.33871872,77.531093,12.891097,0.26053861,2.2173597,5.7786722,27.15658092,11,35,676.4268197,54.82831883,Medium,Low
37135,4377,24,141.82819,146027,0.139967266,13.4,47.75760647,69.237882,11.380772,0.29789011,8.1491776,8.6168997,20.91062593,6,23,299.7390893,54.83207676,Low,Low
18157,14382,79,149.39906,193048,0.116401102,20.6,51.11578468,75.425285,5.4079816,0.21186441,8.4678419,8.5015126,33.78753757,8,33,744.9960632,54.92977333,Medium,Low
53031,182,1,6.7919059,31729,0.368527215,13.3,48.93945602,88.534147,0.9644174,1.9666551,1.8468909,3.6906302,25.5813055,8,24,57.36077406,54.94505495,Low,Low
40095,1091,6,17.463772,16806,0.217184339,15.9,48.97060574,64.762586,1.6065691,9.5918126,0.38676662,18.118529,56.55817032,17,34,649.1729144,54.99541705,Medium,Low
19117,545,3,7.7515721,8645,0.217698091,11.9,50.96587623,96.090227,0.34702141,0.21978023,0.30075188,2.2093697,49.1940918,18,32,630.4222094,55.04587156,Medium,Low
33015,9444,52,171.66501,309176,0.179632313,4.7,49.58955417,92.323792,0.77819754,0.14942945,2.1916319,3.1771548,30.22760963,9,27,305.4570859,55.06141465,Low,Low
51033,907,5,22.518797,30772,0.16411023,8.3,49.44105031,63.535035,26.855582,0.58494736,0.94241519,5.0370466,52.64526749,13,41,294.7484726,55.12679162,Low,Low
29113,3440,19,35.547482,57686,0.13417467,12.6,50,92.968833,1.9172763,0.29296537,0.54605971,2.5621468,52.78535271,19,37,596.3318656,55.23255814,Medium,Low
29023,2704,15,23.699041,42639,0.188114168,21.8,48.58228382,88.529283,5.4457188,0.59335348,0.76455828,2.2068998,54.32933807,16,38,634.1612139,55.47337278,Medium,Low
6081,21419,119,662.28149,769545,0.161031519,7,49.41985199,38.918322,2.2602966,0.14307156,29.362285,24.314368,25.26710129,8,21,278.3333008,55.55814931,Low,Low
16053,1978,11,15.51914,24015,0.129793879,18,50.97230897,61.128461,0.36227359,0.5704768,0.40391423,36.356443,53.42446899,7,32,823.6518842,55.61172902,High,Low
56037,2876,16,1.5941417,43051,0.121112169,12,51.45525075,79.312909,1.1451534,0.82228053,0.88499682,16.083249,40.254632,9,30,668.044877,55.63282337,Medium,Low
27109,8262,46,92.330566,156277,0.155313962,8.9,48.78900926,79.778212,6.270916,0.25019676,6.4174511,5.0308108,25.29491043,8,27,528.6766447,55.67659162,Medium,Low
55029,2151,12,22.118481,27610,0.297537124,8.3,49.3480623,93.737775,0.68453457,0.54328144,0.50344076,3.2343354,35.97566557,11,33,779.065556,55.78800558,High,Low
40139,1969,11,3.8689778,20455,0.117184063,17.6,53.49792227,44.370571,4.4390123,0.78709358,2.7768271,46.106085,53.40136147,9,32,962.6008311,55.86592179,High,Low
55063,10183,57,101.04466,118230,0.164078491,13.2,48.76850207,89.690435,1.5131523,0.38230568,4.6798613,1.9758098,30.43362904,7,27,861.2873213,55.97564568,High,Low
27013,4637,26,34.814789,67427,0.138935441,18.1,50.32850342,87.491655,4.0562388,0.26843846,2.3699705,3.835259,31.93976927,8,33,687.706705,56.07073539,Medium,Low
5147,356,2,4.2705145,6490,0.231432974,25,48.08936826,69.33744,25.932205,0.43143299,0.24653312,2.1417566,62.07636261,27,42,548.5362096,56.17977528,Medium,Low
34019,2665,15,112.55112,124714,0.185263884,4.8,49.52691759,85.082668,2.5121478,0.084994466,4.1454848,6.8196036,25.98686743,7,20,213.6889202,56.28517824,Low,Low
33017,3197,18,136.65489,130090,0.15016527,10,48.99607964,90.544236,1.1622723,0.20139904,3.7043586,2.5766777,34.82616615,10,30,245.7529403,56.30278386,Low,Low
37069,2841,16,53.03994,67560,0.168028419,14.4,49.42421551,63.481349,25.19094,0.47217286,0.5669035,8.5301951,43.62334633,9,36,420.5150977,56.31819782,Low,Low
46089,177,1,0.81762487,2407,0.280847528,15.4,49.52222684,96.510178,0.62318239,0.16618196,0.37390944,1.3710013,50.86526489,12,31,735.355214,56.49717514,Medium,Low
39133,6885,39,129.06438,162927,0.164454019,13.1,49.05141566,89.325893,4.4909682,0.17001479,2.1389948,1.9260159,44.19576454,12,28,422.5818925,56.64488017,Low,Low
54095,353,2,13.175287,8746,0.226503544,15.9,50.28584496,97.564602,0.24010977,0.20580837,0.18294078,0.78893211,61.24379539,10,37,403.6130803,56.6572238,Low,Low
55089,6859,39,147.714,89147,0.197460374,5.4,49.17832344,91.088873,1.582779,0.24678339,2.6495563,3.0601142,23.11496711,6,24,769.403345,56.85960052,High,Low
40001,1755,10,14.861803,22082,0.159043565,29.3,49.88225704,39.575219,0.53437189,42.079523,0.78344354,6.8155058,65.80289078,24,48,794.7649669,56.98005698,High,Low
8009,175,1,0.54175353,3585,0.247140865,19.2,50.20920502,84.490937,0.75313807,1.3389122,0.36262204,11.018131,41.75613403,15,31,488.1450488,57.14285714,Medium,Low
29149,525,3,5.1531034,10541,0.233184707,23.9,49.14144768,93.956929,0.41741771,1.3471208,0.3320368,1.7740251,59.8961792,9,31,498.055213,57.14285714,Medium,Low
38017,17621,101,39.708191,181516,0.120066551,10.7,50.57956323,84.281278,6.2231429,1.2390092,3.6062937,2.7589854,25.24967098,7,31,970.7684171,57.31797287,High,Low
21179,2781,16,42.401432,45851,0.156485137,10.9,49.34461626,90.408063,5.0075244,0.1744782,0.51689167,2.218054,47.46610737,12,35,606.5298467,57.53326142,Medium,Low
39045,9550,55,119.24388,155782,0.158137654,9.4,49.75478553,85.671645,8.0869421,0.19835411,1.7120078,2.282677,41.40235424,10,32,613.0361659,57.59162304,Medium,Low
40101,6408,37,32.570827,68362,0.167242035,21.1,48.71273515,55.767822,10.665282,18.374243,0.62022763,6.3017465,49.19031429,14,42,937.3628624,57.74032459,High,Low
48075,1210,7,4.041676,7291,0.154025511,14.6,60.81470306,55.314773,10.30037,0.65834592,0.60348376,31.970924,52.87755966,13,24,1659.580304,57.85123967,High,Low
41017,3795,22,24.565912,191996,0.200045834,10.8,49.48123919,87.121606,0.46875975,0.7323069,1.1760661,8.0814183,28.1229949,8,23,197.6603679,57.97101449,Low,Low
51660,3445,20,1203.1827,54033,0.094090648,28.2,48.09468288,65.104657,7.4010327,0.22208651,4.2381506,20.626284,41.71172523,7,25,637.5733348,58.05515239,Medium,Low
31185,1200,7,9.2878742,13772,0.203311066,10.1,48.95440023,90.495205,1.5538774,0.64623873,0.77693872,5.3078711,34.31793785,11,37,871.3331397,58.33333333,High,Low
13057,15252,89,233.03598,254149,0.139209676,8.1,49.2498495,78.398496,6.7830287,0.23214729,1.9193465,10.803505,30.31152296,10,27,600.1204018,58.35300288,Medium,Low
6031,13697,80,42.035789,151366,0.102506507,20.8,54.96346604,31.770015,6.1347991,0.87337978,3.9090682,54.96611,51.92431831,10,29,904.8927764,58.40695043,High,Low
37147,10758,63,106.48193,179914,0.132224285,23.9,46.95632358,54.34652,35.009503,0.30125505,2.0676546,6.3474774,34.5219326,9,36,597.952355,58.56107083,Medium,Low
17019,12973,76,81.391624,209983,0.128248477,20.9,49.82974812,66.843504,13.137729,0.18477687,10.997557,6.0947791,27.02272797,9,31,617.8119181,58.58321128,Medium,Low
39109,7143,42,100.8894,106222,0.186147879,9.4,49.25909887,92.014837,2.33285,0.2033477,1.7576396,1.7369283,45.42020321,13,37,672.4595658,58.79882402,Medium,Low
53009,680,4,17.040691,76737,0.296076208,15.9,49.3138903,82.523423,0.9447854,4.5844898,1.8270196,6.4284503,33.78608036,12,29,88.61435813,58.82352941,Low,Low
27121,680,4,6.399157,11097,0.244210147,7.3,51.04983329,95.944852,0.4415608,0.3424349,0.60376679,1.5049112,36.3975153,9,31,612.7782284,58.82352941,Medium,Low
21121,1697,10,31.287632,31304,0.172693585,33.3,48.99054434,95.741761,1.2139024,0.22680808,0.32583696,1.2682085,64.46516991,13,39,542.1032456,58.92751915,Medium,Low
41023,169,1,0.61192507,7176,0.303790412,14.6,49.98606466,91.109252,0.29264214,1.4492754,0.64102565,3.9018951,47.18004227,9,27,235.5072464,59.17159763,Low,Low
19195,507,3,7.1918292,7453,0.205420636,9.3,50.54340534,94.230509,0.81846239,0.18784382,0.59036631,3.0725881,43.10900402,17,33,680.2629813,59.17159763,Medium,Low
39017,24318,144,316.39621,382378,0.146912218,13,49.05590803,80.501753,8.5190572,0.16475844,3.6320083,4.8645582,42.27633095,11,32,635.9675504,59.215396,Medium,Low
6111,36633,217,178.3262,850967,0.155572425,9.6,49.51061557,44.963202,1.7663434,0.29202073,7.3917083,43.021411,34.10740376,9,21,430.4867286,59.23620779,Low,Low
13201,505,3,7.7733688,5686,0.222300387,23,47.9247274,67.499119,27.699614,0.29897995,0.49243756,2.6380584,53.90606117,19,24,888.1463243,59.40594059,High,Low
41007,504,3,18.539028,39764,0.224273212,10.5,49.42913188,85.09959,0.72678807,0.92294542,1.6623076,8.6535558,34.62335348,8,30,126.7478121,59.52380952,Low,Low
48397,5867,35,305.75003,100657,0.125117975,5.7,49.41534121,70.256418,6.4665154,0.47488003,2.9983012,18.01067,26.02203369,15,25,582.8705405,59.65570138,Medium,Low
39025,11699,70,175.46826,205466,0.163204618,9.5,49.32397574,93.386251,1.5696028,0.17423808,1.2975383,2.0397535,42.12067127,11,37,569.3886093,59.83417386,Medium,Low
51103,333,2,31.233446,10783,0.361309469,9.2,47.13901512,66.77177,28.646943,0.27821572,0.69553927,2.272095,40.30854893,14,31,308.819438,60.06006006,Low,Low
53007,4820,29,10.182151,77036,0.190767953,11.6,50.00389428,67.515188,0.54130536,0.77236616,1.0540526,28.288072,43.72820663,7,27,625.6814996,60.1659751,Medium,Low
51510,4973,30,4150.561,160530,0.115025229,10.6,48.13368218,51.752323,21.999626,0.19497913,6.5520465,16.748895,18.58464766,6,24,309.7863328,60.3257591,Low,Low
37143,497,3,20.968609,13422,0.268439875,15.5,48.07033229,72.239608,22.761138,0.48427954,0.42467592,2.6374608,41.86484337,17,34,370.2875875,60.36217304,Low,Low
29069,1985,12,20.994761,29423,0.187200489,27.1,47.83672637,80.137986,10.175713,0.30928184,0.58117798,6.9673382,61.93674469,18,41,674.6422866,60.4534005,Medium,Low
40125,5448,33,35.625904,72679,0.163100758,16.3,47.8996684,72.235447,2.9279435,12.478157,0.62741647,5.202328,48.49872589,14,36,749.5975454,60.57268722,Medium,Low
51720,165,1,204.89398,3968,0.186491935,29.4,46.84979839,85.15625,5.6703631,0.27721773,1.890121,4.8387095,39.97087765,10,32,415.8266129,60.60606061,Low,Low
21151,5581,34,81.544609,92368,0.137894076,19,48.57959466,89.592713,4.4052053,0.26849124,1.1497488,2.5441712,40.56619072,10,35,604.2135805,60.9209819,Medium,Low
21067,21655,132,440.74728,323780,0.133467169,17.8,49.07406264,70.938599,14.764655,0.1643091,4.2053245,7.4210882,28.37461281,10,27,668.8183334,60.95589933,Medium,Low
55111,4591,28,29.832106,64249,0.185216891,10.4,49.89960933,90.793633,1.0163582,1.1050756,0.6552631,5.1985245,42.94030571,10,31,714.5636508,60.98889131,Medium,Low
54083,982,6,10.703686,28823,0.218818305,19.3,51.75033827,95.406449,1.7624814,0.26714776,0.48919264,1.0408354,62.98664188,13,34,340.7001353,61.09979633,Low,Low
21055,327,2,9.5623684,8915,0.207739764,16.4,50.34212002,96.096468,0.97588338,0.34772854,0.22434101,1.1890073,58.17496681,8,31,366.7975322,61.16207951,Low,Low
49041,1308,8,4.3530722,21539,0.160870978,13.4,50.81480106,91.336644,0.4735596,1.0121175,0.32963462,5.4412924,42.10685539,9,29,607.2705325,61.16207951,Medium,Low
6011,1305,8,7.2565718,21627,0.14625237,13.8,51.07504508,34.332085,0.95713688,1.3039256,1.3177972,60.331994,54.96819496,21,41,603.4124012,61.30268199,Medium,Low
49025,326,2,0.74599046,7709,0.232974445,12.8,50.51238812,90.76404,0.55778958,1.5955377,0.6875081,4.7866132,29.31455326,9,23,422.8823453,61.34969325,Low,Low
30029,8796,54,7.749578,102106,0.195375394,11.7,49.84623822,92.727166,0.27324546,1.1478268,0.81875697,2.846062,34.73891068,7,22,861.4577008,61.39154161,High,Low
40145,4384,27,55.078655,80110,0.162988391,10.6,49.52440394,71.179628,3.570091,9.9500686,1.6689552,6.4448886,42.27438831,16,36,547.2475346,61.58759124,Medium,Low
55033,3731,23,20.49634,45131,0.156810175,12.4,50.18944849,92.687953,0.79546208,0.40548625,2.8827192,1.9410161,39.62112141,9,42,826.7044825,61.6456714,High,Low
54093,324,2,6.4082527,6955,0.261826024,14.1,51.09992811,97.239399,0.4169662,0.24442847,0.3163192,0.7620417,59.0368185,19,31,465.8519051,61.72839506,Medium,Low
17153,486,3,10.589519,5463,0.224052718,18.9,48.59967051,63.664651,30.29471,0.62236865,0.40270914,2.2881201,47.53466797,20,35,889.6210873,61.72839506,High,Low
19025,1128,7,6.5716076,9699,0.229405093,13.3,51.60325807,94.102484,2.330137,0.41241366,0.24744819,1.9486545,44.19036913,11,36,1163.006496,62.05673759,High,Low
39097,2739,17,36.811493,44413,0.154526828,10.2,54.24537861,88.318735,6.2436674,0.30396506,1.4252583,2.1255039,54.61122799,15,37,616.7113233,62.06644761,Medium,Low
16085,483,3,1.1631156,11041,0.251064215,10,51.80690155,91.930079,0.33511457,0.70645777,0.62494338,4.7097184,32.06572723,6,28,437.460375,62.11180124,Low,Low
48057,1126,7,16.424837,21561,0.179490747,14.1,51.37980613,41.732758,2.546264,0.28755623,5.3568944,49.1211,53.71349144,14,31,522.2392282,62.1669627,Medium,Low
21093,5788,36,68.350098,110356,0.139521186,13.9,49.81061293,75.634313,12.103556,0.37696182,2.1892784,6.0187031,39.883708,13,38,524.484396,62.19765031,Medium,Low
26093,7233,45,130.61923,191224,0.172154123,5.6,50.11766305,94.210452,0.59459065,0.36606283,0.94757983,2.5064845,30.63609886,9,28,378.2475003,62.21484861,Low,Low
54047,964,6,13.189333,18223,0.217527301,33.3,48.93266751,88.695604,8.2368433,0.20852769,0.14267684,1.4212808,78.40151978,20,44,529.0018109,62.2406639,Medium,Low
54049,1767,11,70.152573,56097,0.195429346,17,49.36449364,93.012106,3.2194234,0.23708933,0.57400572,1.3387525,51.25374985,12,35,314.9901064,62.25240521,Low,Low
2261,320,2,0.1033911,9164,0.137058053,8.1,52.41161065,69.107378,0.89480579,13.269314,4.6486251,5.3033609,35.44753122,11,35,349.1924924,62.5,Low,Low
39167,2872,18,36.751472,60155,0.210506192,15.1,49.09483833,94.986284,1.17031,0.24270634,0.75139222,1.1304131,49.66853714,15,37,477.4332973,62.67409471,Medium,Low
54099,1590,10,30.479509,39944,0.210644903,22.3,48.88594032,97.068393,0.57580611,0.33046266,0.30042059,0.73102345,60.8414135,18,40,398.0572802,62.89308176,Low,Low
51079,476,3,48.974274,19779,0.173517367,6,48.69811416,82.562315,6.825421,0.24268164,1.8100005,6.097376,42.51660442,7,28,240.6592851,63.02521008,Low,Low
37189,2537,16,69.139565,55945,0.158244705,27.2,49.93475735,91.631067,1.7231209,0.29135759,1.1368308,3.7483241,29.95401955,7,17,453.4810975,63.06661411,Medium,Low
36109,1902,12,83.618118,102793,0.144951504,19.6,49.15120679,76.992595,3.9788701,0.29671281,10.463747,5.3233195,24.54746151,5,23,185.0320547,63.09148265,Low,Low
40113,2851,18,8.0800314,47014,0.19964266,16.5,50.12762156,63.359851,11.245587,14.163867,0.34883227,3.6967713,49.88693047,11,33,606.4151104,63.13574184,Medium,Low
55039,10917,69,55.302818,103066,0.185153203,9,49.18595851,89.274836,1.9143073,0.43467293,1.870646,5.2645877,44.21337509,9,34,1059.224186,63.20417697,High,Low
47187,16890,107,153.50185,231729,0.131532954,4.3,49.06550324,84.314007,4.3373942,0.18038312,4.6653636,4.8690498,17.9234004,8,22,728.8686353,63.35109532,Medium,Low
51059,30127,191,1136.3807,1150795,0.134550463,6.2,49.60666322,50.266379,9.8159969,0.14563845,20.008168,16.390061,20.31559038,6,22,261.7929344,63.39828061,Low,Low
1071,4883,31,18.530258,51736,0.200498686,20.2,49.07607855,89.067572,3.4134839,1.4071439,0.47355806,2.953456,57.82588768,17,39,943.8302149,63.48556215,High,Low
51153,18234,116,538.21423,468011,0.098969896,6.8,49.99797013,42.016107,20.651224,0.20533705,9.0438046,24.168876,31.54524136,9,30,389.6062272,63.61741801,Low,Low
40019,2662,17,22.624306,48177,0.168192291,16.9,48.67675447,69.456381,6.5716006,8.9129664,1.2889968,7.5845324,48.70657539,11,39,552.5458206,63.86175808,Medium,Low
40055,313,2,3.51543,5821,0.177976293,21.8,57.49871156,74.025083,8.142931,2.7658477,0.22332931,12.025425,52.62657547,10,31,537.7082975,63.89776358,Medium,Low
27025,4056,26,52.039944,55922,0.154000215,5.6,51.6093845,93.056399,1.3018132,0.62765996,1.2267087,2.2924788,39.13337755,9,29,725.2959479,64.1025641,Medium,Low
19121,935,6,11.183076,16249,0.169856607,6.7,49.93538064,94.898146,0.52926335,0.28924856,0.7631239,2.3386054,42.32380342,12,37,575.4200258,64.17112299,Medium,Low
39013,2641,17,48.980591,67505,0.208458633,13.6,51.11769499,92.63314,4.195245,0.17035775,0.4607066,1.0058514,52.23206997,13,35,391.2302792,64.36955699,Low,Low
17093,7763,50,154.2133,127915,0.102583747,5.3,49.57198139,68.407148,7.205566,0.13055545,3.0989328,19.464488,30.43417883,8,31,606.8873862,64.40808966,Medium,Low
37179,11304,73,143.96445,235908,0.126863014,8.9,49.16831985,71.624106,11.673619,0.30901877,3.2483,11.427336,34.93988132,9,32,479.1698459,64.57891012,Medium,Low
21029,3984,26,105.37929,81069,0.156064587,10.6,49.71320727,94.265378,1.1792424,0.31454687,0.59578875,2.0982126,53.14238739,17,35,491.4332236,65.26104418,Medium,Low
6071,181827,1192,41.797852,2171603,0.115749057,17.3,49.7765936,27.940652,8.1435695,0.38589006,7.121928,53.965896,46.31139755,9,29,837.2939253,65.55682049,High,Low
22091,610,4,9.7015181,10262,0.19937634,20.9,48.2069772,44.192165,51.939195,0.39953226,0.39953226,1.8807249,60.96047401,11,32,594.4260378,65.57377049,Medium,Low
46059,305,2,0.87666833,3262,0.253218884,9,49.87737584,96.535867,0.12262416,0.49049663,0.39852853,1.3795217,39.10565567,7,31,935.0091968,65.57377049,High,Low
19153,35453,233,328.74194,487204,0.130604429,11.1,49.31096625,77.185738,6.874533,0.16728105,5.0323889,8.5268185,32.94291115,8,32,727.6828597,65.72081347,Medium,Low
29001,1673,11,17.2449,25339,0.148190536,26.4,48.12344607,90.137732,2.8493626,0.23678914,2.2731757,2.5652157,44.33362675,8,28,660.24705,65.75014943,Medium,Low
13117,9999,66,406.8396,236612,0.120116478,5.9,49.59131405,70.293981,3.7935521,0.23329332,14.401637,9.692239,22.5962224,8,27,422.5905702,66.00660066,Low,Low
48417,151,1,1.3737394,3253,0.204426683,14.8,48.32462342,85.736245,1.0144482,0.27666769,0.43037198,10.943744,35.41759682,8,28,464.1869044,66.22516556,Medium,Low
49007,1057,7,5.2906923,20269,0.174157581,15.8,49.65711185,83.043069,0.5476343,0.85352017,0.63643986,13.315901,35.55266666,10,27,521.4860131,66.22516556,Medium,Low
47129,1510,10,15.95561,21579,0.17776542,22,54.72450067,92.956114,3.6470644,0.44951108,0.28268225,1.3717039,68.20809174,21,36,699.7543908,66.22516556,Medium,Low
51199,1357,9,250.43021,67846,0.161498099,4.7,49.04194794,70.489049,13.15774,0.38027298,5.7792649,6.5913983,24.2728014,9,27,200.0117914,66.32277082,Low,Low
20173,38163,254,198.80513,513607,0.145027229,14,49.47479298,67.841363,8.7348886,0.80411676,4.4269256,14.900109,36.69951725,11,34,743.0389383,66.55661243,Medium,Low
39165,15014,100,223.40837,232173,0.144917798,4.6,50.2638119,85.752004,3.5822425,0.15677965,6.0321398,2.8220335,31.92059135,11,28,646.6729551,66.60450246,Medium,Low
39099,13059,87,215.46538,229642,0.209652415,17.6,48.96839428,75.56501,15.051253,0.16068489,0.87788822,6.3912526,46.72676182,13,31,568.6677524,66.62072134,Medium,Low
21143,300,2,14.46063,8009,0.259707829,15.4,54.78836309,90.410787,5.106755,0.37457859,0.57435385,2.1975277,53.28355789,12,27,374.5785991,66.66666667,Low,Low
21127,750,5,14.465976,15571,0.173335046,26.7,49.82338963,96.281546,0.38533171,0.12202171,0.30184316,1.3358166,67.43390465,20,40,481.664633,66.66666667,Medium,Low
18183,2395,16,39.203705,34074,0.179726478,9.2,49.84152139,95.292598,0.42554438,0.31402241,0.56347949,2.1981569,47.34725285,15,37,702.8819628,66.80584551,Medium,Low
35057,449,3,1.7994998,15591,0.207234943,25.8,53.00493875,50.490665,1.346931,2.097364,0.45539094,43.813738,53.12528801,7,25,287.986659,66.81514477,Low,Low
49013,898,6,2.3824804,19964,0.120617111,13.3,50.60609096,84.962934,0.31556801,3.4411941,0.40072128,8.2999401,47.94973946,9,30,449.8096574,66.81514477,Medium,Low
12029,1047,7,9.1446075,16700,0.236467066,23.1,55.35329341,83.856285,9.5688626,0.51497007,0.3712575,4.017964,64.82797241,15,34,626.9461078,66.85768863,Medium,Low
31109,20926,140,146.25632,317272,0.139120376,13.1,50.18501475,80.842304,3.9656825,0.57742251,4.7731914,7.2168358,27.85786343,8,29,659.5602511,66.90241804,Medium,Low
40027,18345,123,201.8085,281669,0.133699484,12.5,49.85426156,71.256334,5.0772361,4.6504941,4.6512041,8.9598075,32.85079002,11,35,651.2963798,67.04824203,Medium,Low
23005,5518,37,135.62726,293557,0.184499092,9.7,48.5302684,90.353489,3.0229222,0.29806818,2.2428352,2.1406405,27.03767872,9,23,187.970309,67.05328017,Low,Low
51830,298,2,643.30817,14896,0.163265306,22.4,46.0056391,67.783296,15.272556,0.35580022,6.1962944,7.0287324,23.99516106,11,34,200.0537057,67.11409396,Low,Low
21211,2533,17,49.328281,48518,0.15425203,12.6,48.60258049,79.702377,6.8386987,0.27412507,1.1088668,9.9880457,43.77643967,12,31,522.0742817,67.11409396,Medium,Low
31063,149,1,1.0331646,2608,0.238880368,10.3,51.11196319,95.59049,0.46012271,0.46012271,0.19171779,2.338957,33.24160767,11,44,571.3190184,67.11409396,Medium,Low
46025,298,2,1.5075507,3739,0.211553891,13.1,51.48435411,93.313718,1.8454133,0.16047071,0.64188284,3.182669,50.97087383,10,31,797.0045467,67.11409396,High,Low
55131,12812,86,121.65824,135693,0.179854525,4.8,49.70927019,92.676115,1.2439846,0.29994177,1.4385414,3.2205053,35.38842964,7,33,944.190194,67.12457071,High,Low
40109,55080,371,431.72586,792582,0.136664724,16.7,48.97095821,55.652034,15.258989,3.0579802,3.5489071,17.79021,38.27507019,11,31,694.943867,67.35657226,Medium,Low
39007,3409,23,53.615894,97493,0.190670099,20.3,50.40464444,89.323336,3.4946099,0.21847722,0.49849735,4.3223616,58.5471077,14,38,349.6661299,67.46846583,Low,Low
51097,148,1,8.6273737,7042,0.228912241,16.5,50.65322352,65.677363,26.512355,1.4768532,0.45441636,3.2661177,48.9850626,13,52,210.167566,67.56756757,Low,Low
29103,148,1,3.0236485,3947,0.22067393,19.2,50.01266785,96.326321,0.53204964,0.32936407,0.35469977,1.1147707,56.32012081,18,35,374.9683304,67.56756757,Low,Low
56033,2516,17,4.6259837,30233,0.209936162,6.2,50.20672775,91.482818,0.79714218,1.0485231,0.81037274,4.3429364,30.30854607,10,28,832.2032216,67.56756757,High,Low
38039,296,2,1.2158009,2232,0.301971326,8.1,51.47849462,97.087812,0.4480287,0.67204302,0.17921147,1.3888889,44.12770939,12,30,1326.164875,67.56756757,High,Low
27037,28100,190,292.04401,425423,0.141698968,6.4,49.32855064,77.732748,6.7605652,0.37539108,5.1097378,7.3942877,25.38506699,8,29,660.5190599,67.61565836,Medium,Low
29151,1181,8,8.7292805,13714,0.174274464,7.2,51.52399008,97.272861,0.36459093,0.34271546,0.21146273,0.9698119,53.79555702,20,29,861.1637742,67.73920406,High,Low
40121,2952,20,12.97704,43877,0.200332748,17.4,50.96519817,69.163799,3.1884588,14.340088,0.44214507,5.3011827,51.22556114,14,35,672.7898443,67.75067751,Medium,Low
6053,26217,178,51.248661,435594,0.135908667,14.1,50.91599058,29.564458,2.5544429,0.30027961,5.7337794,59.131211,48.79746628,8,28,601.8677943,67.89487737,Medium,Low
51127,589,4,41.160679,22391,0.172390693,4.8,51.13661739,78.169799,13.4563,1.0450628,1.1835112,3.68005,41.78610134,9,33,263.0521192,67.91171477,Low,Low
51069,3239,22,82.566925,88355,0.172757625,6.2,49.82853262,82.618982,4.2487692,0.23201855,1.696565,9.1053136,43.19582939,12,31,366.5893271,67.92219821,Low,Low
51678,586,4,1102.4252,7136,0.161995516,21.6,56.16591928,82.25897,8.6463004,0.19618834,3.3071749,3.3912554,30.43887234,7,19,821.1883408,68.25938567,High,Low
36011,2779,19,43.069122,77145,0.191198393,11.7,51.23079914,90.030462,3.9652601,0.36424913,0.6079461,3.0436192,45.47225571,12,34,360.2307343,68.36991724,Low,Low
40085,876,6,7.6124482,10134,0.190941385,13.5,49.85198342,70.89994,2.2597197,6.344977,0.60193408,15.50227,59.18003654,14,27,864.4168147,68.49315068,High,Low
39093,13839,95,243.24127,309461,0.182992364,13.7,49.20458475,77.90578,7.8685194,0.20681119,1.2864303,10.224875,41.29911995,13,37,447.1969004,68.64657851,Medium,Low
6029,64304,442,42.57642,896764,0.109668765,22,51.26097836,33.502236,5.2060518,0.62156823,4.7022406,53.954661,53.702034,9,32,717.0671436,68.73600398,Medium,Low
6013,37565,259,619.31647,1150215,0.15774703,9.1,48.90242259,43.249306,8.7301068,0.27838275,17.391357,25.84343,27.78863335,9,24,326.5911156,68.94715826,Low,Low
48359,145,1,0.5483312,2131,0.149694979,12,52.04129517,77.287656,3.0502113,0.70389491,1.4077898,16.283435,46.87252712,6,23,680.4317222,68.96551724,Medium,Low
36115,579,4,28.427841,61197,0.194764449,12,51.75743909,92.297006,2.9396866,0.23857378,0.53760805,2.849813,50.82903767,12,34,94.612481,69.08462867,Low,Low
6075,19621,136,7277.4463,883305,0.156513322,10.9,50.98612597,40.322879,5.0342746,0.1934779,35.322002,15.24547,23.58577919,7,18,222.1316533,69.31349065,Low,Low
30067,865,6,2.3057535,16736,0.226995698,12.5,50.40630975,93.15846,0.32265775,0.97992355,0.41826004,3.2026768,35.42482662,8,24,516.8499044,69.36416185,Medium,Low
18121,1152,8,14.696115,16927,0.193832339,14.7,47.26177113,94.352216,2.5639512,0.39581736,0.1949548,1.6423466,54.31206512,8,30,680.5695043,69.44444444,Medium,Low
36091,5039,35,109.71223,230163,0.181297602,6.2,49.52142612,90.124393,1.7361609,0.15510747,2.9153252,3.3537101,30.83614492,9,26,218.9318005,69.45822584,Low,Low
29099,16256,113,131.94202,224347,0.149928459,10.3,49.64184946,94.256663,1.113008,0.28393515,0.77023539,2.0379145,42.48456478,13,33,724.5918154,69.51279528,Medium,Low
55081,3444,24,19.736168,46051,0.170072311,12.8,50.59824977,90.126163,1.5135393,1.0596947,0.87294523,4.7946841,45.96578789,14,38,747.8664958,69.68641115,Medium,Low
8025,1577,11,2.8723743,5858,0.137077501,28.4,73.1649027,53.977466,10.464323,1.6899966,1.1949471,31.205189,56.47695255,6,31,2692.045067,69.75269499,High,Low
